userName,rating,date,isEdited,title,review,app_name,app_id,developerResponse
Viel-Reiser-Platin,4,2021-05-01 16:52:37,False,Wo ist „Aktivität“ geblieben???,"Neues Design hin oder her… aber warum sind gute Dinge verschwunden. Ich verwende häufig „Aktivität“ in der alten App. Dort werden mir aus meinem Kalender die nächsten anstehenden Termine mit darin angegeben Adressen angezeigt und dies Adresse kann ich dann an meinen BMW senden. 
Auch habe ich in der alten App bei der „Ziele“ -Auswahl nicht nur meine Favoriten auswählen sondern auch „letzte Ziele“.
Ich bleibe bei der alten App…. auch wenn ich jetzt in dieser ständig genervt werde, doch auf die neue App zu gehen. 
BMW hat noch was zu tun.",my-bmw,1519034860,
ckbe17,4,2021-04-07 08:11:12,False,Gut mit viel Potential🤩,Als modernere Variante der BMW Connected App kommt MyBMW stylisch daher und ist intuitiv aufgebaut. Mir persönlich fehlt aktuell noch eine Übersicht der Verbräuche oder die Anzeige wie ökologisch man unterwegs ist. Vorallem aber eine Exportmöglichkeit der Ladehistorie z.B. per E-Mail. Das wäre doch mal was für‘s nächste Update.,my-bmw,1519034860,
hand gruber,4,2022-02-09 20:01:12,False,Nicht alle Daten werden synchronisiert.,"Die App macht seit mehreren Monat was sie soll. Leider habe ich seit der letzten Woche Probleme mit der App. Ich habe getankt aber es wird mir immer noch der alte Tankfüllstand angezeigt und die Position von Auto wird auch nur die letzte Position angezeigt. 

Die App lief wirklich gut nur jetzt kommen die ersten Problem damit.",my-bmw,1519034860,"{'id': 28043388, 'body': 'Hi! Danke für Dein Feedback! Wir bedauern, dass Du diese Probleme mit der My BMW App hast. Wenn Du uns dieses Problem über ""Feedback senden"" im Menü ""Profil"" meldest, kann unser Entwicklerteam anhand der übermittelten Fahrzeugdaten überprüfen, wo genau in Deinem Fall der Fehler liegt. - My BMW App Support Team\r\n', 'modified': '2022-02-14T17:22:45Z'}"
Pandur75,5,2022-02-27 11:05:00,False,Sehr praktisch,Ich finde die App sehr praktisch und übersichtlich.  Ideal um die Adresse am Handy zu suchen und direkt an das Auto zusenden. Absolut empfehlenswert und läuft auch stabil.,my-bmw,1519034860,
Vchm,5,2021-07-10 09:22:02,True,Unreifer Nachfolger einer soliden App,"Sieht etwas aufgemotzt aus. Wer das braucht, wird sich freuen. Einige der früher verfügbaren Funktionen sind nicht mehr auffindbar, wie Elektronischer Schlüssel im Wallet, eDRIVE Information mit Angaben über elektrischen Verbrauch, Rekuperation, Effizienz etc. Da hatte jemand wohl sehr eilig mit der neuen App. Hauptsache, dem Chef über die Einführung der neuen App berichten, von Kundenbewertungen bekommt der ja nichts mit.",my-bmw,1519034860,"{'id': 23745212, 'body': 'Hi \'Vchm\'! Danke für Dein Feedback! Wähle für die Registrierung der BMW Points in der My BMW App ""Profil"", ""BMW Points"" und ""Bei BMW Points anmelden"". Du wirst benachrichtigt, sobald Du BMW Points erfolgreich beigetreten bist. Um mit dem Sammeln von Punkten zu beginnen, aktiviere zudem BMW Points im Datenschutzmenü Deines Fahrzeugs. Der Digital Key ist derzeit nur für Fahrzeuge mit Operating System 7 verfügbar, die nach 07/2020 mit der Sonderausstattung Komfortzugang (SA 322) produziert worden sind. Wir leiten Deinen Wunsch nach weiteren eDrive Funktionen an unser Produktteam weiter. - My BMW App Support Team \r\n', 'modified': '2021-07-10T09:22:02Z'}"
neoKarl,5,2020-11-28 02:45:27,False,Kostenlose Funktionserweiterung,"Alle Funktionen arbeiten einwandfrei, Updates halten mich am Puls der Zeit, eine App die alles kann!
Ich nutze schon seit Jahren BMW Apps und freue mich sehr eine App jetzt für alles zu haben welche am Puls der Zeit arbeitet. Öffnen, schließen des Fahrzeuges, ein Live-Bild vom Fahrzeug, Status Abfrage, Reiseplanung, Ladepunkte suche und vieles mehr! Top App!",my-bmw,1519034860,
Algorithmusinc,4,2021-04-17 06:01:26,False,Leider wichtige Funktionen abgeschaltet,"Leider bietet die neue App deutlich weniger Funktionen für meinen F11. So werden Tankinhalt und Restweg nicht mehr angezeigt. Sehr schade, dass man das so hingeworfen bekommt. Für mich hat die App dann lediglich nur noch die Funktion mögliche Navigationsziele ins Auto zu schicken.",my-bmw,1519034860,"{'id': 22359346, 'body': ""Hi 'Algorithmusinc'! Danke für Dein Feedback! Da Fahrzeuge vor 07/2016 nicht über die technische Ausstattung verfügen, regelmäßige Updates zum Fahrzeugstatus zu senden, wurden für diese Fahrzeuge die Detailinformationen zum Status entfernt. - My BMW App Support Team \r\n"", 'modified': '2021-04-20T19:15:12Z'}"
i konns ned,5,2022-02-10 14:11:46,False,"Übersichtlich, Praktisch, Nützlich","Bin erst seit kurzem mit dem i3 unterwegs. Die App finde ich super. Der aktuelle Ladezustand kann jederzeit überprüft werden. Der Stromverbrauch und die Restaufladezeit werden angezeigt. Die Standheizung kann programmiert werden und noch ein paar andere Dinge mehr.
Macht Spaß immer wieder mal draufzuschauen.",my-bmw,1519034860,
HansVomSchliersee,5,2020-07-27 14:42:29,False,Tut was sie soll,"Die App hat ein tolles Design, tut was die soll, ist schnell. Und die Verbindung zum Auto (z.B. Verriegelung) klappt auch einwandfrei. Alles tip top!",my-bmw,1519034860,
Z4 GT3,3,2021-04-25 12:39:49,False,Optisch verbessert!,"An der Optik wurde einiges verbessert. Aber was die Funktionen betrifft, hat man leider gespart. In der App ist es nicht mehr möglich, Adressen bzw. Termine die man im Kalender eingetragen hat direkt ans Fahrzeug zu senden. Das war ja für mich einer der Hauptgründe die ConnectedDrive Dienste zu buchen, damit ich nicht alle Termine im Navi eingeben muss, da ich diese ja schon im Kalender habe. Bei der Kundenbetreuung hab’s auch nur Fragezeichen keiner wusste ob es die Funktion überhaupt gibt, oder ob Sie bald kommt. 
Daher bitte diese Funktion nachliefern bevor die Alte App abgeschaltet wird....",my-bmw,1519034860,"{'id': 22516715, 'body': ""Hi 'Z4 GT3'! Danke für Dein Feedback! Eine Kalenderintegration und weitere Funktionen folgen in künftigen Releases der My BMW App. Wir informieren über neue Funktionen immer in den App Release Notes. - My BMW App Support Team\r\n"", 'modified': '2021-04-28T17:38:24Z'}"
Sebibo007,4,2021-09-09 06:07:16,False,Wird immer besser!,"Die App wird immer besser und man trauert der alten Connected App immer weniger hinterher. Die neu überarbeitete Funktion der Alexa Einbindung im Auto und als Skill auf den Echo Geräten funktioniert jetzt auch endlich sehr gut. Zwei Funktionen der Connected App vermisse ich aber noch immer sehr: 1. die automatische Benachrichtigung zur Abfahrt bei anstehenden Terminen, die es dann auch auf einfache Weise ermöglicht, das Naviziel direkt ins Auto zu übernehmen; 2. die Apple Watch App. Gerade letzteres ist heute auch beim Wettbewerb Standard und sollte unbedingt wieder eingeführt werden. Dann gibt’s auch 5 Sterne in der Bewertung",my-bmw,1519034860,"{'id': 25087109, 'body': ""Hi 'Sebibo007'! Danke für Dein ausführliches Feedback! Deine Anregungen geben wir an unser Produktteam weiter. - My BMW App Support Team\r\n"", 'modified': '2021-09-14T07:34:33Z'}"
Mortyma,5,2020-07-27 13:36:58,False,Visuel gelungen und intuitiv zu bedienen,"Klasse, super Verbesserung zur Connected App. Sieht klasse aus, lässt sich intuitiv bedienen und bietet einen schnelle Überblick
zu meinem Fahrzeug. Zusätzlich lassen sich sämtliche Servicetermine sowie Zubehörteile zu meinem Fahrzeug selektieren - Begeisterung! 👍",my-bmw,1519034860,
P@sch@,4,2021-05-17 04:50:35,False,Wird immer besser,"Anfangs etwas roh an den Start gegangen. Hatte wesentlich weniger Funktionen als die Vorgänger-App. Doch diese ziehen immer mehr nach und mittlerweile finde ich kaum noch einen Grund weiterhin die alte App zu nutzen. Das einzige was ich noch sehr vermisse, ist die Navigation zum Fahrzeug. Wenigstens die Möglichkeit die Adresse vom Fahrzeug in einer NaviApp zu öffnen.",my-bmw,1519034860,"{'id': 22941178, 'body': ""Hi 'P@sch@'! Danke für Dein positives Feedback! Wir leiten Deinen Wunsch an unser Produktteam weiter. - My BMW App Support Team \r"", 'modified': '2021-05-21T16:08:39Z'}"
LadyTamTam,3,2021-10-14 09:09:22,False,Schlechter Support,"Die App an sich scheint ganz ok zu sein. Leider ist mein Auto nicht in dem Land registriert in dem es sich eigentlich befindet und jetzt wird alles in Meilen angezeigt und eine Verbindung zum Händler und Werkstatt meiner Wahl funktioniert auch nicht. Die Ländereinstellung  kann man leider nicht selbst ändern. Ich versuche seit einiger Zeit App Support zu bekommen. Ist mir bisher leider nicht gelungen. Selbst wenn man im App Store auf App Support klickt bekommt man die Nachricht dass diese Seite nicht existiert und man soll sich dann ein Center in der UK raussuchen. Ich muss sagen, dass das sehr enttäuschend ist und ich hätte wirklich mehr erwartet",my-bmw,1519034860,
TommiTux,1,2021-06-17 16:42:46,False,Mangelhaft,"Im Vergleich zur vorherigen App ist diese Neuausgabe ein Desaster in der Usability. Hat man da wieder einen billigen Werkstudenten ohne Erfahrung in GUI Design rangelassen? - VIN lässt sich nicht auswählen und kopieren - Suche in Karten (Zieleingabe) lässt kein Einfügen zu - die im App-Store dargestellte Ansicht mit dem Fahrzeugstatus ist bei mir nicht verfügbar, es gibt keinen „OK“ Status über Servicebedarf zum Fahrzeug, oder ich bin zu doof das zu finden ( die alte App konnte das) - eine Verwaltung von gebuchten Diensten (RTI, Kartenupdate, …) ist nicht möglich, bei der alten App ging das und es war möglich aus der App heraus Abos zu verlängern Schade, dass man immer meint, bewährtes „verbessern“ zu müssen. Einzig das Teilen von Navi-Zielen und Senden an Fahrzeug klappte bisher reibungslos. Ergänzung: Einfügen scheint schon zu gehen, bei der alten App reichte ein kurzes Antippen und es erschien die „Einfügen“ Bubble. Bei der jetzigen App erscheint das erst nach längerem Halten des Fingers im Eingabefeld und erst nach Loslassen!!! Adressen z. B. Aus Karten-App werden beim Einfügen nicht korrekt übernommen. Leerzeichen (Kommas?) werden entfernt und die Suche schlägt fehl. Habe das gerade bei der alten App durchexerziert: klappte wunderbar! Testen die Entwickler so etwas nicht?",my-bmw,1519034860,"{'id': 23526146, 'body': 'Hi \'TommiTux\'! Danke für Dein Feedback! Die My BMW App ist optimiert für Fahrzeuge ab Baujahr 07/2016, die über die technische Ausstattung verfügen, Daten zum Fahrzeugstatus über die verbaute SIM-Karte mit der My BMW App auszutauschen. Falls diese Voraussetzungen erfüllt sind, bedeutet ""ALLES OK"", dass Dein Fahrzeug verriegelt ist, alle Türen und Fenster geschlossen sind und es keine anderen kritischen Probleme bei Deinem Fahrzeug gibt, die Deine Aufmerksamkeit erfordern. Mit einem Klick auf das Bild Deines BMW erhältst Du weitere Informationen zum Zustand Deines Fahrzeugs. Deine Anregungen leiten wir an unser Produktteam weiter. - My BMW App Support Team\r\n', 'modified': '2021-06-22T14:18:25Z'}"
Zego2502,4,2021-04-14 05:35:38,False,„Jetzt klimatisieren“ fehlt,"Natürlich muss man sich immer an eine neues „look and feel“ gewöhnen, aber wenn Funktionen geändert oder deaktiviert werden, dann ist das etwas anderes. In diesem Fall geht es um das „Jetzt klimatisieren“ unseres X3 30e. So genau können wir morgens gar nicht die Abfahrt planen, um dies in der App einzustellen. 10 Min vorher haben wir dann das Fahrzeug, welches noch am Ladekabel hing, auf die Wunschtemparatur bringen lassen. Perfekt!

Bitte diese Funktion wieder zur Verfügung stellen! Danke!",my-bmw,1519034860,
Fachmeister,5,2021-08-30 16:36:19,False,Fast komplett die App es fehlt mir die Batterieanzeige ansonsten sehr hilfreich und Super,Geht es das man die Batterieanzeige mit integrieren kann,my-bmw,1519034860,
S.Oli81,4,2021-03-11 06:00:00,False,neue App mit weniger Funktionen - Downgrade,"Die neue App sieht etwas besser aus, aber hat 50% weniger Funktionen und Infos.
Belüftung/ Heizung planen gibt es gar nicht mehr, Hupsignal zum Fahrzeug finden auch nicht. Die ganzen Infos zu geöffneten Fenstern oder Check Control Meldungen sind weg. Auch die Servicebedarf Meldungen sind nicht integriert.
Sehr schade!
Hat für mich keine Verbesserung!
Ich werde die App wieder löschen und bei der alten bleiben!",my-bmw,1519034860,"{'id': 22939130, 'body': 'Hi \'S.Oli81\'! Mit der aktuellen Version der My BMW App ist nun der Remote Service ""Hupe aktivieren"" verfügbar, mit dem Du die Hupe Deines BMW über die My BMW App betätigen kannst. - My BMW App Support Team \r\n', 'modified': '2021-05-21T14:03:08Z'}"
charly aqua,5,2021-09-16 08:23:29,False,Top App mit einem kleinen Mangel,"Grundsätzlich bin ich sehr zufrieden und nutze die App mehrmals die Woche. Was mir noch fehlt ist aber eine Funktion, die mich benachrichtigt wenn das Auto x Minuten steht und nicht abgeschlossen wurde. Am besten schließt die App das Auto dann ab und sendet mir eine Nachricht.",my-bmw,1519034860,"{'id': 25489348, 'body': 'Hi Charly! Vielen Dank für Dein konstruktives Feedback! Wir arbeiten stetig an einer Verbesserung der My BMW App. Deine Anregungen geben wir an unser Produktteam weiter. - My BMW App Support Team\r\n', 'modified': '2021-10-04T19:30:02Z'}"
Qtzek,4,2021-04-19 09:33:34,False,Die neue App,"Optisch aufgefrischt, Fahrzeug orten dauert jedoch immer noch sehr lange. In der alten App konnte man auch mit der Hupe einen Signal per App abgeben in der neuen aber nicht mehr...warum? War schon praktisch, hat teilweise als Abschreckung gut funktioniert oder als Signalortung auf einem riesigen Parkplatz :) schade, das diese Funktion jetzt fehlt...",my-bmw,1519034860,"{'id': 22938962, 'body': 'Hi \'Qtzek\'! Mit der aktuellen Version der My BMW App ist nun der Remote Service ""Hupe aktivieren"" verfügbar, mit dem Du die Hupe Deines BMW über die My BMW App betätigen kannst. - My BMW App Support Team \r\n', 'modified': '2021-05-21T13:54:34Z'}"
good-to-see,4,2020-12-12 22:56:30,False,Guter Start,"Sieht ganz gut aus. Das Design ist frischer. Aber ich vermisse z.B., dass man die Klimatisierung planen kann (kann man in der alten App).
Auch würde ich mir so Features wünschen, wie dass die Fenster automatisch bei Regen schließen, wenn das Auto parkt (gibt es bei Skoda schon ca. 10 Jahre!), oder dass man aus der Ferne die Fenster schließen oder öffnen kann.",my-bmw,1519034860,"{'id': 21932432, 'body': 'Mit der Version 1.3.2. der My BMW App ist nun auch ein Klimatimer für BMW Fahrzeuge mit Verbrennungsmotor verfügbar, mit dem Du Zeitpunkte festlegen kannst, zu denen Dein BMW für die Fahrt vorklimatisiert oder -geheizt werden soll. Je nach Land, Modell, Produktionsdatum, Softwarestand und gebuchten Sonderausstattungen ist für Deinen BMW anstelle des ""Klimatimer"" ein ""Belüftungs-/Heiztimer"" verfügbar.\r\n', 'modified': '2021-03-29T18:21:23Z'}"
dtscinema,5,2020-07-29 06:32:29,False,Sensationell > nicht,"Juhu, eine neue App, die die Connected App ablöst. Fehlanzeige. Einzige neue Funktion: Ladehistorie. Stattdessen fällt weg: Apple Watch Unterstützung. Na gut, ich gebe der App eine Chance. Heruntergeladen. Die App findet den Standort meines BMW. Gut. Ein Klick auf bspw. Ladestationen zeigt mir selbst in Norddeutschland Ladestationen um Umkreis München an. Wofür braucht man diese Funktion? Ich lösche die App wieder...",my-bmw,1519034860,
joerg217,4,2020-11-15 09:50:21,False,Gute App,"Die App als solches ist ordentlich und übersichtlich gestaltet. 
Nur leider vermisse ich wie schon beim Vorgänger die Möglichkeit, ein eventuell offen gelassenes Fenster über die App schließen zu können. 
Im Moment wir nur angezeigt das ein Fenster geöffnet ist und welches. Aber man hat nicht die Möglichkeit dieses über die App direkt zu schließen.
Ansonsten super App.",my-bmw,1519034860,"{'id': 19223793, 'body': 'Hallo Jörg! Wir freuen uns, dass Dir die My BMW App gefällt! Das Schließen der Fenster über die My BMW App ist aus Sicherheitsgründen nicht möglich. - My BMW App Support Team\r\n', 'modified': '2020-11-19T15:55:26Z'}"
MB_Juergen,5,2021-04-29 05:26:36,True,Wesentlich schlechter,"Die alte App wird abgeschaltet, der neuen App fehlt zum Beispiel bei der Fahrplanung die Eingabe der Ankunftszeit und die Erinnerungsfunktion. Leider konnte ich keine neue Funktion finden, die diese App besser macht. Schwach",my-bmw,1519034860,"{'id': 20089984, 'body': 'Hallo Jürgen! Wir haben uns bei der Entwicklung der My BMW App zunächst auf optimale Anwenderfreundlichkeit, Schnelligkeit, Sicherheit und Zuverlässigkeit fokussiert. Weitere Funktionen, wie etwa ein Klimatimer für BMW Fahrzeuge mit Verbrennungsmotor, folgen in künftigen Releases der My BMW App.  Deinen Wunsch nach einer ""Last Mile Navigation"" leiten wir an unser Produktteam weiter. - My BMW App Support Team\r', 'modified': '2021-04-29T05:26:36Z'}"
