developerResponse,userName,title,date,rating,review,isEdited,app_name,app_id
"{'id': 12613720, 'body': 'Hallo Apulianer , vielen Dank für Ihren Kommentar. Wir freuen uns, dass Sie sich die Zeit nehmen, uns zu kontaktieren und wir nutzen Ihr Feedback, um das Produkt besser zu machen! Es tut uns leid, dass Sie Schwierigkeiten mit der Navigation haben. Wir möchten Ihnen helfen, dies zu lösen und haben ein engagiertes Support-Team, das Ihnen gerne weiterhelfen wird. Sie können unser Team über die Schaltfläche ""Assistent"" innerhalb der App kontaktieren. Alternativ können Sie uns über FPDEU@ford.com kontaktieren.\r\nMit freundlichen Grüßen - Ihr Ford Pass Team.\r\n', 'modified': '2019-12-27T13:04:00Z'}",Apulianer,Leider nach jedem Update Neu-Installation nötig,2019-12-24 12:46:57,3,"Die App läuft nicht richtig. Nach 400 km Tour startet App kurz und stütze wieder ab. Nur durch Neu-Installation konnte Fehler behoben werden.
Weiteres Problem, seit Monaten wird eine Straße als gesperrt angezeigt. Diese Straße ist aber offiziell befahrbar. Bei Durchfahrt bricht die Navigation ab. Neustart nur möglich, wenn das Fahrzeug komplett ausgeschaltet wird.",False,fordpass,1141464928
"{'id': 20896996, 'body': 'Hallo, am besten richten Sie Ihre Anfrage direkt an das FordPass Team. Sie können uns via E-Mail, per Telefon oder über unseren Chat erreichen. In Ihrer FordPass App im Menüpunkt ""Assistent"" gibt es den jeweiligen Button dafür. Sie erreichen uns auch unter unserer E-Mail-Adresse: ""fpdeu@ford.com"". Unser Team unterstützt Sie gerne bei der Handhabung mit der FordPass App. Zudem haben wir dann auch die Möglichkeit, unsere technische Fachabteilung zu kontaktieren. Wir stehen Ihnen gerne mit Rat und Tat zur Seite. Ihr FordPass Team.', 'modified': '2021-02-06T15:41:44Z'}",Bobertazo,"Neues Update: Optik Ok, einige Anzeige nicht optimal",2020-05-18 18:48:23,4,"Hallo! Die Optik sieht gut aus aber ich vermisse die Km Anzeige, die noch mit dem vorhandenen Benzin zu fahren sind. Auch die Reifendruck Anzeige ist zu allgemein: 2 statt 2,0/2,3/2,4/...etc. Das war für mich eine gute Hilfe auch wenn dies nur als Info zu sehen war. Daher nur 4 Sternen.",False,fordpass,1141464928
"{'id': 18076023, 'body': 'Hallo DragonSpin 3D, am besten richten Sie Ihre Anfrage direkt an das FordPass Team. Sie können uns via E-Mail, per Telefon oder über unseren Chat erreichen. In Ihrer FordPass App im Menüpunkt ""Assistent"" gibt es den jeweiligen Button dafür. Sie erreichen uns auch unter unserer E-Mail-Adresse: ""fpdeu@ford.com"". Unser Team unterstützt Sie gerne bei der Handhabung mit der FordPass App. Zudem haben wir dann auch die Möglichkeit, unsere technische Fachabteilung zu kontaktieren. Wir stehen Ihnen gerne mit Rat und Tat zur Seite. Ihr FordPass Team.\r\n', 'modified': '2020-09-24T12:13:17Z'}",DragonSpin 3D,Naja,2020-09-01 19:35:11,3,"Seit den letzten 5 Versionen steht in den Updateinfos immer das gleiche. Standartsätze, die man sich sparen kann und die nicht erschließen lassen geändert wurde. 

Statt Updates der App wären wirklich mal Performanceverbesserungen im Sync 3 gut. Ständig wird via Bluetooth der „Mediaplayer nicht unterstützt“, die Anzeige hängt oder die Animationen beim Menüwechsel ruckeln und laufen nicht flüssig, sowie längeres warten beim Menüwechsel. Und das bei einem 2 Jahre alten ST im Jahre 2020, wo jeder China-MP3-Player flüssiger läuft.",False,fordpass,1141464928
"{'id': 18624621, 'body': 'Hallo, vielen Dank für Ihren Kommentar. Wir freuen uns, dass Ihnen die App gefällt und wir nutzen Ihr Feedback, um das Produkt besser zu machen! Wir arbeiten intensiv daran, mehr Funktionen hinzuzufügen. Erwarten Sie zukünftig weitere nützliche und verbesserte Features der FordPass App! Mit freundlichen Grüßen – Ihr FordPass Team', 'modified': '2020-10-21T18:40:23Z'}","Sehr gut, aber instabil",Fernsteuerung der Standheizung fehlt,2020-10-20 15:20:03,4,"An sich eine gute App mit einigen nützlichen Features. Was mir allerdings wirklich fehlt, ist, dass ich die Standheizung damit an- und ausschalten kann. So etwas ist eigentlich Standard bei derartigen Connected Apps und aus meiner Sicht viel wichtiger als bspw. die Möglichkeit den Motor aus der Ferne zu starten.",False,fordpass,1141464928
"{'id': 27415389, 'body': 'Hallo Chris250111, vielen Dank für Ihren Kommentar. Wir freuen uns, dass Sie sich die Zeit nehmen, uns zu kontaktieren und wir nutzen Ihr Feedback, um das Produkt besser zu machen! Es tut uns leid, dass Sie Schwierigkeiten mit der FordPass haben. Wir möchten Ihnen helfen, dies zu lösen und haben ein engagiertes Support-Team, das Ihnen gerne weiterhelfen wird. Sie können unser Team über die Schaltfläche ""Assistent"" innerhalb der App kontaktieren. Alternativ können Sie uns über FPDEU@ford.com kontaktieren.\r\nMit freundlichen Grüßen - Ihr Ford Pass Team.\r\n', 'modified': '2022-01-13T08:13:09Z'}",Chris250111,Top App mit kleinem Fehler,2021-09-12 11:39:22,5,"Ich finde die App super Übersichtlich mit ner Menge toller Funktionen 👍🏻
Nur eine kleine Sache ärgert mich ein bisschen. Das Fahrzeug wird als ein anderes angezeigt und nicht was ich habe (nur das Bild).",False,fordpass,1141464928
"{'id': 29265609, 'body': 'Hallo Kalle7007, wir freuen uns, dass Sie sich die Zeit genommen haben, uns zu kontaktieren und wir nutzen Ihr Feedback, um das Produkt zu verbessern! Wir möchten Ihnen helfen, alle Schwierigkeiten, die Sie haben, zu lösen. Sie können unser Team über die Schaltfläche ""Assistent"" in der App oder über FPDEU@ford.com kontaktieren. Bitte teilen Sie uns, wenn möglich in einer E-Mail Folgendes mit:\r\n\r\n•\tFahrgestellnummer des Fahrzeugs\r\n•\tScreenshots von der Fehlermeldung\r\n•\tdie App-Version der verwendeten FordPass App \r\n•\tdas Handy Modell\r\n•\tBetriebssystem-Version\r\n•\tBenutzername (FordPass)\r\n\r\nIhr FordPass Team\r\n', 'modified': '2022-04-19T16:32:41Z'}",Kalle7007,Bedienung gut - Fahrtenaufzeichnung funktioniert nicht immer,2022-04-02 17:18:09,4,Übersicht zu bedienen. Leider funktioniert die Fahrtaufzeichnung bei eingeschaltener App nicht immer.,False,fordpass,1141464928
"{'id': 27926284, 'body': 'Hallo Tom-345, wir freuen uns, dass Sie sich die Zeit nehmen, uns zu kontaktieren und wir nutzen Ihr Feedback, um das Produkt besser zu machen! Wir möchten Ihnen helfen, Ihre Schwierigkeiten zu lösen. Sie können unser Team über die Schaltfläche "" Assistent "" innerhalb der App oder über FPDEU@ford.com kontaktieren. Ihr FordPass Team', 'modified': '2022-02-08T17:28:29Z'}",Tom-345,"Gut, aber einige Punkte sind verbesserungsbedürftig",2022-02-05 07:50:52,3,"Seit ich die App nun nutze (knapp ein Jahr) ist es nach den Updates immer wieder anders, teils auch besser geworden.
Schlecht finde ich nach wie vor die Größenverhältnisse bei der Anzeige. Bspw. wird die Zeit, wenn das Auto voll geladen ist, in einer winzigen Schrift angezeigt, dabei ist es meist die einzige Information, die ich von der App wissen will! Das sollte dringend verbessert werden.
Auch gibt es leider keine Mitteilung mehr, wenn das Auto voll geladen ist.
Weiterhin überlagert sich in der Ladestatistik die Schrift, so dass man nichts mehr lesen kann.
Die Funktion des Security-Alerts klappt manchmal, ab und an aber auch nicht. Irgendwie seltsam.",False,fordpass,1141464928
"{'id': 26348198, 'body': 'Hallo vdbindjsllajsondbjdknsbs, vielen Dank für Ihren Kommentar. Wir freuen uns, dass Ihnen die App gefällt und wir nutzen Ihr Feedback, um das Produkt besser zu machen! Wir arbeiten intensiv daran, mehr Funktionen hinzuzufügen. Erwarten Sie zukünftig weitere nützliche und verbesserte Features der FordPass App! Mit freundlichen Grüßen – Ihr FordPass Team', 'modified': '2021-11-18T16:45:40Z'}",vdbindjsllajsondbjdknsbs,"Nützlich, aber mit Macken",2021-11-16 18:57:28,5,"Neueste Update ist super, leider Stürzt es beim Punkt Karten oft ab und das Senden von Routen geht auch nicht bei mir. Zudem ist der Sercurialert bisschen übertrieben. Ich brauche wenn ich im Auto sitze nicht jedesmal eine Info wenn ich eine Tür öffne. Sondern nur dann wenn ich nicht am Auto bin. 
Ansonsten genieße ich sehr die FordPass App",False,fordpass,1141464928
"{'id': 12082620, 'body': 'Hallo Daniel aus köln, vielen Dank für Ihren Kommentar. Wir freuen uns, dass Ihnen die App gefällt und wir nutzen Ihr Feedback, um das Produkt besser zu machen! Eine Steuerung der Standheizung ist aktuell nicht möglich, aber wir arbeiten intensiv daran, immer mehr neue Funktionen hinzuzufügen. Erwarten Sie zukünftig weitere nützliche und verbesserte Features in der FordPass App! \r\nMit freundlichen Grüßen - Ihr Ford Pass Team.\r\n', 'modified': '2019-11-27T11:00:47Z'}",Daniel aus köln,Standheizung fehlt,2019-11-22 12:31:37,4,"Die App an sich ist nicht verkehrt. 
Mir fehlt die Funktion das ich meine Standheizung aus der Ferne programmieren bzw direkt starten kann.",False,fordpass,1141464928
"{'id': 20535651, 'body': 'Hallo verlauf spinnt, wir freuen uns, dass Sie sich die Zeit nehmen, uns zu kontaktieren und wir nutzen Ihr Feedback, um das Produkt besser zu machen! Wir möchten Ihnen helfen, Ihre Schwierigkeiten zu lösen. Sie können unser Team über die Schaltfläche "" Assistent "" innerhalb der App oder über FPDEU@ford.com kontaktieren. Ihr FordPass Team', 'modified': '2021-01-20T18:36:38Z'}",verlauf spinnt,Nette Spielerei,2021-01-18 18:54:33,3,"Die App ist eine nette Spielerei aber man braucht es nicht. Ich finds schade, dass ich auf der Startseite kein Bild von meinem Auto angezeigt bekomme wie so ziemlich jeder andere Nutzer. Habe den Fehler bei mir noch nicht gefunden vielleicht kann mir jemand helfen... 
auch total nervig ist, dass ich immer mal wieder unnötige Nachrichten in dem Postfach der App bekomme und diese mir immer noch mit einer 1 markiert werden obwohl ich sie gelesen uns bereits gelöscht habe. 
Also hier muss noch einiges gemacht werden...",False,fordpass,1141464928
"{'id': 20897009, 'body': 'Hallo, am besten richten Sie Ihre Anfrage direkt an das FordPass Team. Sie können uns via E-Mail, per Telefon oder über unseren Chat erreichen. In Ihrer FordPass App im Menüpunkt ""Assistent"" gibt es den jeweiligen Button dafür. Sie erreichen uns auch unter unserer E-Mail-Adresse: ""fpdeu@ford.com"". Unser Team unterstützt Sie gerne bei der Handhabung mit der FordPass App. Zudem haben wir dann auch die Möglichkeit, unsere technische Fachabteilung zu kontaktieren. Wir stehen Ihnen gerne mit Rat und Tat zur Seite. Ihr FordPass Team.', 'modified': '2021-02-06T15:42:39Z'}",Onkel Steffen,Gut aber muss stabiler laufen....,2020-05-21 11:24:44,5,"Leider stürzt die App nach der Fahrzeuganwahl einfach öfters ab... Schade eigentlich, denn diese App macht irgendwo auch Sinn. iPhone 6",False,fordpass,1141464928
"{'id': 20895945, 'body': 'Hallo, am besten richten Sie Ihre Anfrage direkt an das FordPass Team. Sie können uns via E-Mail, per Telefon oder über unseren Chat erreichen. In Ihrer FordPass App im Menüpunkt ""Assistent"" gibt es den jeweiligen Button dafür. Sie erreichen uns auch unter unserer E-Mail-Adresse: ""fpdeu@ford.com"". Ihr FordPass Team.\r\n', 'modified': '2021-02-06T13:30:13Z'}",caturus,Top,2019-07-28 17:18:47,5,"Seit dem letzten Update funktioniert die Tankstellen Suche leider nicht mehr. Ansonsten eine Super App, ich nutze Sie fast täglich.",False,fordpass,1141464928
"{'id': 20896983, 'body': 'Hallo, am besten richten Sie Ihre Anfrage direkt an das FordPass Team. Sie können uns via E-Mail, per Telefon oder über unseren Chat erreichen. In Ihrer FordPass App im Menüpunkt ""Assistent"" gibt es den jeweiligen Button dafür. Sie erreichen uns auch unter unserer E-Mail-Adresse: ""fpdeu@ford.com"". Unser Team unterstützt Sie gerne bei der Handhabung mit der FordPass App. Zudem haben wir dann auch die Möglichkeit, unsere technische Fachabteilung zu kontaktieren. Wir stehen Ihnen gerne mit Rat und Tat zur Seite. Ihr FordPass Team.', 'modified': '2021-02-06T15:40:29Z'}",dBudZ.de,Potential ist da...,2020-05-09 17:41:55,3,"...aber so oft, wie die App abstürzt, ist es irgendwie beängstigend, dass man damit das Auto öffnen oder sogar starten kann. Sinnvoller wäre eine Funktion, die Fenster zu öffnen/schließen. Oder die Beleuchtung individuell anzuschalten. Oder die Tacho-Info-Anzeige (z.b. „my View“) zu individualisieren. Oder das Sync mit neuen Hintergründen zu versorgen. Oder tiefergehende Audioprofile zu erstellen/speichern. Oder die Fahrmodi anzupassen, z.b. den Soundgenerator.

Mir fallen da noch hunderte weitere interessante Sachen ein - die Vorschläge da oben sind gratis für Ford :p

Unterm Strich: die App hat massives Potential, das leider nicht genutzt wird. Und stürzt wirklich, wirklich oft ab.",False,fordpass,1141464928
"{'id': 1571237, 'body': 'Danke für die ehrliche Bewertung TbinD. Der Sinn von FordPass ist es Mobilität zu vereinfachen und mehrere Ford Angebote an einem Ort zu haben. Nachdem Sie sich die einzelnen Konten in der App angelegt haben müssen Sie sich nicht immer erneut Registrieren. Dies ist einmalig. Die Bikesharing nummer funktioniert in der Tat nicht und wird bald geändert, wir entschuldigen uns für die Unannehmlichkeiten die das für Sie darstellte. Sie können uns gerne auch im Hauptmenü der App erreichen wo wir Sie gerne an die Kollegen des Ford Bikesharing weiterleiten. Liebe Grüße. JV', 'modified': '2017-10-24T07:35:03Z'}",TBinD,Umständlich und mit Fehlern,2017-10-19 13:49:06,2,"Durch die zahlreichen taufrischen FordPass Leihräder in Düsseldorf war ich auf diese App aufmerksam geworden und habe sie aus Neugier gleich installiert. Nach der Installation muß man sich einen Account anlegen, um überhaupt hineinzugelangen. Wenn man danach auf die Funktion ""Bikesharing"" geht, muß man sich noch einen zweiten Account incl. Bezahl-Koordinaten anlegen. Logik?! Mein erster Ausleihversuch lief total schief: Keins der Räder konnte ich ausleihen. Als ich dann die Funktion ""Assistent"" gewählt habe, ging der Frust weiter ... dort ist eine nicht funktionierende Telefonnummer hinterlegt (funktioniert nicht wegen einem + am Anfang). Dann bin ich irgendwann doch in die Warteschleife gekommen und habe nach 10 Minuten aufgelegt. Ich warte erst einmal ab, bis diese App und das ganze Verleih-System aus den gröbsten Kinderkrankheiten raus ist ... schade!",False,fordpass,1141464928
"{'id': 27565394, 'body': 'Hallo krillipromilli, vielen Dank für Ihren Kommentar. Wir freuen uns, dass Ihnen die App gefällt und wir nutzen Ihr Feedback, um das Produkt besser zu machen! Wir arbeiten intensiv daran, mehr Funktionen hinzuzufügen. Erwarten Sie zukünftig weitere nützliche und verbesserte Features der FordPass App! Mit freundlichen Grüßen – Ihr FordPass Team', 'modified': '2022-01-20T18:20:31Z'}",krillipromilli,Für Service Mitteilungen von Ford O.k.,2022-01-19 07:17:06,3,"Ich nutze die App nun schon seit einem halben Jahr, mal geht sie mal geht sie nicht. 
Nach mehrmaligen neu installieren der App ist die Aufzeichnung der zurückgelegten Strecke manchmal sichtbar manchmal nicht. Ich glaub da sollten sich die Entwickler dieser App noch mal ran setzen und sie auf jeden Fall verbessern. 
Es ist ein schönes Future wenn sie funktioniert, gerade wenn man auf Fahrten Details drückt und sein Fahrweise sehen kann. 
Was natürlich gut ist in dieser App, das wenn eine Rückrufaktion von Ford ist diese sofort auf dem Bildschirm erscheint oder irgendwelche Meldungen vom Fahrzeug, wie zum Beispiel Öl stand zu niedrig Reifendruck zu niedrig etc.",False,fordpass,1141464928
"{'id': 28318643, 'body': 'Hallo René Lattner, wir freuen uns, dass Sie sich die Zeit nehmen, uns zu kontaktieren und wir nutzen Ihr Feedback, um das Produkt besser zu machen! Wir möchten Ihnen helfen, Ihre Schwierigkeiten zu lösen. Sie können unser Team über die Schaltfläche "" Assistent "" innerhalb der App oder über FPDEU@ford.com kontaktieren. Ihr FordPass Team', 'modified': '2022-03-02T06:49:31Z'}",René Lattner,Datenübermittlung,2022-03-02 06:49:30,4,"Nach nicht mal 6 Wochen Nutzung werden die Position des Autos, die Reichweite elektrisch und der Ladezustand der Batterie nicht mehr korrekt angezeigt, da die App anscheinend seit Tagen nicht mehr mit dem Auto redet. Allerdings gehen diese Informationen an die Ford-Werke. Es ist schön, das Ford diese Daten hat, ich hätte sie gerne auch. Ein Rücksetzen auf Werkzustand, löschen der Daten in der App sowie das Löschen der App blieben ohne Erfolg. Wie gesagt, das Auto ist 6 Wochen alt.

Update: Läuft wieder fehlerfrei",True,fordpass,1141464928
"{'id': 18669727, 'body': 'Hallo Streva1961, wir freuen uns, dass Sie sich die Zeit nehmen, uns zu kontaktieren und wir nutzen Ihr Feedback, um das Produkt besser zu machen! Wir möchten Ihnen helfen, Ihre Schwierigkeiten zu lösen. Sie können unser Team über die Schaltfläche ""Assistent"" innerhalb der App oder über FPDEU@ford.com kontaktieren. Ihr FordPass Team', 'modified': '2020-10-23T17:55:36Z'}",Streva1961,Katastrophe,2020-10-22 07:52:26,5,Habe noch keine App gehabt die so schlecht läuft wie diese.,False,fordpass,1141464928
