review,title,rating,developerResponse,userName,date,isEdited,app_name,app_id
Das Design gibt jetzt endlich was her - „Mercedes-Like“. Man kann sich jetzt sogar auf der Karte Parkplätze mit Preisinformationen in der Nähe anzeigen lassen! Wow 👍🏻 Das hat nicht einmal Google Maps. Noch ein Grund die App jetzt öfters zu nutzen! Bin auf die versprochenen regelmäßigen Updates mit hoffentlich neuen Featuren sehr gespannt.,Sehr schönes Design! Einfach und übersichtlich gestaltet!,5,"{'id': 16980363, 'body': '😍😉👍 Herzlichen Dank, lazo_77!', 'modified': '2020-07-30T12:42:33Z'}",lazo_77,2020-07-30 07:10:45,False,mercedes-me,1487652920
"Ich verwende nun schon seit Jahren MercedesMe und seit einigen Monaten auch diese „neue“ App. Alles in allem eine übersichtliche, gut zu bedienende App. Meine Hauptkritik: es gibt keinen „Fahrzeugverbindung aktualisieren“ Knopf oder anzeigbaren Status. Denn: nicht immer funktioniert die Kommunikation zwischen Fahrzeug und App reibungslos, ich denke, das kann an 1000 Ursachen liegen. Bei mir z.B. öfters „letzte Fahrt vor 12 Stunden“ obwohl inzwischen eine neue Fahrt dazukam. Als Benutzer der App fehlt mir ein „Aktualisieren“ Befehl mit einer entsprechenden Rückmeldung. Das wäre besser als momentan die App mehrfach /wiederholt zu öffnen und darauf zu hoffen, dass die aktuellen Daten nun angezeigt werden.",Gute App - Kritik trotzdem,4,"{'id': 20376194, 'body': 'Da ist tatsächlich schon was in Arbeit. Danke für dein Feedback, Pepper2601! 😉', 'modified': '2021-01-13T12:51:37Z'}",Pepper2601,2021-01-12 06:45:22,False,mercedes-me,1487652920
....sie zeigt immer Laufzeitfehler bei der Anmeldung an.,Leider funktioniert die App nicht,5,"{'id': 16928070, 'body': 'Wir entschuldigen uns für die Unannehmlichkeiten. Der Login sollte nun wieder problemlos möglich sein. Bitte aktualisiere zunächst auf die aktuellste Version 1.3.0 und versuche es erneut. Wenn alles läuft, freuen wir uns natürlich über weiteres Feedback von dir. Viele Grüße! ', 'modified': '2020-07-28T12:28:48Z'}",Maggi.....top01,2020-07-27 12:28:13,False,mercedes-me,1487652920
"Die App funktioniert zu 90% fehlerfrei bei mir, die Möglichkeiten über die App finde ich sehr gut, da ist noch Luft nach oben bei den Detailanzeigen. Aber……so wie tausende andere Nutzer warte ich auf eine konkretere Aussage zu der erneuten Implementierung der Apple Watch Funktion. Kommt diese noch oder ist das auf Eis gelegt? Es fehlt etwas der rote Faden…in der Mercedes Energy App ist als Ökosystem nur Garmin verfügbar, auch hier fehlt der Apple Watch Support. Ich hatte nach meinen Erkundigungen seitens MB gehört es läge an Apple……Apple wiederum sagt die Hersteller haben freie Hand….. Hier im Forum wird die Einführung angepriesen dann wieder abgesagt bzw. Schweigen. Ist das so schwer mal eine deutliche Ansage zu machen? Zeitraum oder auch eine Absage, na ja die Hoffnung stirbt zuletzt🙏",Apple Watch Kommentar,4,"{'id': 23215985, 'body': 'Machen wir, Sredlich. 😉 Danke für dein Update! ', 'modified': '2022-02-10T16:59:56Z'}",Sredlich,2022-02-10 16:59:55,True,mercedes-me,1487652920
Die App ist sehr übersichtlich gestaltet und lässt sich sehr gut bedienen. Leider ist seit dem letzten Update ein Bug hinzugekommen: bei meinem EQC lässt sich der maximale Ladezustand nicht mehr einstellen. Freue mich über ein Update…,"Klasse, trotzdem nachbessern",5,"{'id': 23730755, 'body': 'Schon unterwegs, Frank. Danke für dein Feedback! 😉', 'modified': '2021-07-04T11:14:46Z'}",Frank.fd.deu,2021-07-03 08:05:02,False,mercedes-me,1487652920
"Die App ist grds eine gute Idee. Allerdings sind einige der angebotenen Dienste nicht durchdacht oder unzuverlässig. So möchte ich keine Push Nachricht erhalten, wenn sich mein Fahrzeug aus dem eingestellten Radius bewegt, ich und damit auch mein Handy, sich im Fahrzeug befinden. Denn mir ist durchaus bewusst, wenn ich mich im Auto selbst befinde, es womöglich sogar selbst steuere, dass sich mein Auto aus dem eingestellten Radius entfernt. Ähnlich gestaltet es sich mit der Push Meldung, dass das Fahrzeug entriegelt ist. Wenn ich mich selbst im Auto befinde, ist die Meldung störend. Darüber hinaus sind die Meldungen nicht zuverlässig. So erhält man Nachrichten, dass das Fahrzeug entriegelt ist, obwohl es nicht zutrifft. Trifft es allerdings zu, erhalte ich häufig keine Meldung. Beim Nutzen der Funktion Standheizung erhalte ich regelmäßig Fehlermeldungen. 
Dass diese Dienste nun kostenpflichtig sind und mit den wesentlichen Diensten 80€ im Jahr kosten, diese jedoch nicht zuverlässig funktionieren bzw. der Nutzen zweifelhaft ist, erscheint im Preis-/Leistungsverhältnis unangemessen.","Gute Idee, aber nicht durchdacht",2,"{'id': 21192907, 'body': 'Bitte entschuldige, WunschSpitznamenVergeben! Melde dich zur genauen Überprüfung einmal telefonisch unter der 00800 9 777 7777 . Je nach Anrufvolumen kann es leider zu gewissen Wartezeiten kommen. Viele Grüße!', 'modified': '2021-02-21T14:34:52Z'}",WunschSpitznamenVergeben,2021-02-20 11:27:29,False,mercedes-me,1487652920
"Die neue App ist deutlich besser als die alte. Das Öffnen von den Türen, Fenster oder Schiebedach mit dem Fingerabdruck ist genial. Wenn nur ein Fenster nicht richtig zu ist wird genau angezeigt welches auch nur etwas offen ist. Das Schließen und Abschließen geht natürlich auch per App. Adressen aus Goggle, Google Maps, Apple Maps etc. oder von den Karte mit Suchfunktion der Mercedes me App direkt ans Navi vom Auto schicken. Die Benachrichtigung per SMS wenn etwas nicht stimmt, ist nun ausführlich im Text der SMS beschrieben. EINE RUNDE SACHE VON MERCEDES. SEHR ZU EMPFEHLEN!!!",Echt super und wichtig,5,"{'id': 17167278, 'body': 'Vielen herzlichen Dank, Koicondor! 🤗😊👍', 'modified': '2020-08-09T14:07:55Z'}",Koicondor,2020-08-09 10:09:10,False,mercedes-me,1487652920
"Was noch fehlt ist die Batteriespannung in Volt. Zwar wird ja angezeigt, geladen, teilgeladen oder kritischer Batteriezustand. Aber die Voltzahl/Spannung sagt mehr aus. Wenn die Batterie auf geladen geht ist sie gerade mal auf ca. 75%. Steht das Auto 2 oder 3 Tage ist wieder teilgeladen zu lesen. Nein, meine Batterie ist in Ordnung. Aber durch Kurzstrecke und LTE Modul und anderen Online Sachen wird die Batterie angenagt. Bei 12,9 Volt ist sie voll würde sie unter 12 Volt gehen dann würde ich erst Laden. VW und BMW haben das, für euch ist das doch nen Klacks😊",Soweit läuft sie gut 👍 als Verbesserung fehlt noch die Bordspannung in Volt!,5,"{'id': 30207099, 'body': 'Tolles Feedback, Patty! 👍 Mal sehen, was wir da machen können. Viele Grüße! ', 'modified': '2022-06-07T06:20:42Z'}",Patty047608,2022-06-05 18:08:22,False,mercedes-me,1487652920
"Mit dem Gesamtkonzept ist eine deutliche Verbesserung der Fahrzeugnutzung und Kontrolle möglich, nur dazu muss die App auch unter allen Umständen funktionieren. Leider wird sporadisch der Fahrzeugstatus nicht geladen und es erscheint eine leere Seite, bei einem anderen Fahrzeug aus der „Nutzer-Garage“ ( ich habe drei Firmenfahrzeuge in der App eingebunden) funktioniert es aber problemlos. Hier muss nachgebessert werden. 
Teilweise ist das Handling auch nicht sehr intuitiv, insbesondere wenn man mehr als ein Fahrzeug in der App verwaltet.",Gute Ansätze - nicht zuverlässig,5,"{'id': 20970087, 'body': 'Herzlichen Dank für dein Feedback, wayne-sts. Weitere Optimierungen - in allen Punkten - sind bereits in Arbeit. 😉 Viele Grüße!', 'modified': '2021-02-10T07:31:16Z'}",wayne-sts,2021-02-08 17:06:45,False,mercedes-me,1487652920
"Tolle Unterstützung z.B. der Reminder nach 5 Minuten, wenn man das Auto nicht abgeschlossen hat. Auf und abschließen über die App ist auch ganz praktisch.
Das Umschalten zwischen verschiedenen Autos ist nicht gleich intuitiv zu finden, aber mit etwas Findergeist geht das auch.",Gut gemacht…,5,"{'id': 23216039, 'body': 'Herzlichen Dank für dein tolles Feedback, Forever_2000! Wir optimieren fleißig weiter. 😉👍', 'modified': '2021-06-06T06:36:40Z'}",Forever_2000,2021-06-04 10:24:19,False,mercedes-me,1487652920
"Erst mal vielen Danke an die Entwickler dieser sehr nützlichen App, ich kann nicht verstehen dass es soviel negative Bewertung gibt.
Für mich ist es eine sehr wichtige und schöne App.
Die wichtigste Funktion ist für mich die Übermittlung der Ladestatus meiner Batterie (PHE), ob Auto verschlossen, wo Auto steht, Öffnen und Verschließen von Türen und Schiebedach (auch Lüftungsstellung), Reisedaten alles klappt prima!
Dass es in bei mir seltenen Fällen auch mal hakt man man akzeptieren 
Habe IPhone 11",Verstehe die vielen negativen Bewertungen nicht!,5,"{'id': 25990656, 'body': 'Ein Dankeschön von Herzen auch an dich, Silvergo99! 😍👍', 'modified': '2021-10-31T12:23:31Z'}",Silvergo99,2021-10-30 07:16:11,False,mercedes-me,1487652920
"Sehr gutes Design und viele nützliche Funktionen. Aber da geht bestimmt noch mehr. Zeigt mir ob ich im Vergleich zu anderen Fahrzeugen schneller, sparsamer, usw. bin. Auch der Zugriff auf die Kameras wäre klasse. Weiter so Mercedes 😀👍",Macht Lust auf mehr,5,"{'id': 16980246, 'body': 'Geht klar, Baltic Breeze! 😊👍', 'modified': '2020-07-30T12:37:12Z'}",Baltic Breeze,2020-07-30 05:25:04,False,mercedes-me,1487652920
"Fahre seit 16 Jahren MB und den ersten seit 2 1/2 Jahren mit der App Mercedes Me. Leider muss ich meine Standheizung über das Teil ansteuern. Im Prinzip ist die ja soweit gut aber die gefühlten 100 updates nerven gewaltig zwar dann wenn man es nicht braucht. Gut dass ich die automatische einparkerei nicht habe, denn ein Update in mitten des Parkhauses wäre nicht so schön. 
Die Entwickler basteln dauern rum und wenn man das update drauf hat ist alles wie bisher. 
Wer das vermeiden möchte sollte täglich prüfen ob eine neue Version vorliegt bevor er sie irgendwo mal eben braucht. Aus meiner Sicht deshalb nur die wenigen Sterne. Lieber wäre mal ein update für die Linguatronik, dann versteht mich mal das Ding wenigstens. Liebe Entwickler orientiert eu h mal an den Wettbewerber in allem was Multimedia etc angeht.",Wen da nicht dauernd dran gebastelt wird,3,"{'id': 17534068, 'body': 'Danke für deine offenen Worte, Kuehnclan! Sei versichert, dass wir alles tun, um jedem unserer Kunden das beste Erlebnis zu bieten. Viele Grüße!', 'modified': '2020-08-27T09:12:23Z'}",Kuehnclan,2020-08-25 18:58:51,False,mercedes-me,1487652920
Übersichtlicher und mit neuen Funktionen. Endlich ist Fenster öffnen und schließen möglich. Funktioniert prima und schnell.,Tolle neue Version!!!,5,"{'id': 16780290, 'body': 'Herzlichen Dank, Strohmer! 🤗', 'modified': '2020-07-21T12:21:53Z'}",Strohmer,2020-07-21 06:35:12,False,mercedes-me,1487652920
"Die Möglichkeiten die die App bietet sind sehr gut. Leider wurde inzwischen der Batteriestatus herausgenommen. Das ist schade, da man jetzt, wenn das Fahrzeug länger steht, den Ladezustand nicht mehr überprüfen kann.",Inhalte der App,5,"{'id': 22571862, 'body': 'Bitte entschuldige, 1222yxz! Melde dich zur genauen Überprüfung einmal telefonisch unter der 00800 9 777 7777 . Je nach Anrufvolumen kann es leider zu gewissen Wartezeiten kommen. Viele Grüße!', 'modified': '2021-05-02T06:22:57Z'}",1222yxz,2021-04-28 17:18:28,False,mercedes-me,1487652920
"iPhone 12 iOS 14.1 und nachfolgende Versionen: Ich bemerkte, dass das Problem der „leeren“ und nichtbetrieblichen App nicht nur meins war. Ich rate euch, die App vollständig zu entfernen und wieder herunterzuladen. Dabei hat es für mich wieder funktioniert, und die neue grafische Benutzeroberfläche mit neuen Funktionen ist wirklich sehr interessant - und natürlich alles funktioniert wieder tippi-toppi",iPhone 12 Nutzer: App neu runterladen,5,"{'id': 22759066, 'body': 'Vielen Dank für dein Update, Alessio! 😍👍', 'modified': '2021-05-12T06:40:14Z'}",alessio_d,2021-05-10 10:56:07,False,mercedes-me,1487652920
"Habe gestern ein Update gemacht, und seid dem sehe ich nicht mehr die ganzen Funktionen sei es Tankfüllung, Verbrauch, Luftdruck - nur noch ob ein Update vorhanden ist am Auto.

Edit: Ich hab da angerufen, und haben per mail fragen geschickt die ich beantworten sollte. Nach nicht mal 24h ging die App wieder mit den ganzen Funktionen. Am besten draußen Parken und nicht in einer Tiefgarage das das Auto mit dem Handy eine Verbindung hat.",Seid dem Update keine Funktion mehr,5,"{'id': 30431403, 'body': 'Danke für dein Update, don4696!', 'modified': '2022-06-19T06:29:46Z'}",don4696,2022-06-16 10:05:18,False,mercedes-me,1487652920
"Coole App, cooles Design, aber noch mit Verbesserungspotential. Design ist frisch aber inhaltlich kann sie nicht viel mehr als die alte Me-App, ausser beispielsweise Fenster-Fernsteuerung. Es fehlt z.B. die Funktion, dass man bei den 3 Cockpit-Ansichten (Klassisch, Sport, Supersport) die Cockpit-Inhalte nicht weiter konfigurieren kann wie im Auto. Außerdem wären weitere Einstellmöglichkeiten vom Auto und MBUX wie man sie im Auto hat, sehr wünschenswert, getreu dem Motto “Fully Connected“
P.S. Trotz des offenen Kofferraums wird dieser in der App als geschlossen angezeigt! Zudem bringt die Funktion „Aufblenden“ in der Fahrzeugsuche nichts, wenn die Lichter nur für 3 Sek. aufblenden.",Cool aber noch Verbesserungspotential,4,"{'id': 16972058, 'body': 'Danke für dein ausführliches Feedback, AMG-Lover! Weitere Optimierungen sind schon unterwegs. 😊👍', 'modified': '2020-07-30T07:37:49Z'}",AMG-Lover,2020-07-29 15:50:05,False,mercedes-me,1487652920
"Die  erste App fand ich übersichtlicher. Den Schiebeknopf nach links alle relevanten Daten sind zu sehen. Wem es nicht reicht, .. „alle anzeigen“ drücken und schon gab es eine übersichtliche Liste. Bis jetzt habe ich die „Bremsbelagsinfo“ noch gar nicht finden können. Habt ihr die etwa eingespart? Falls ich zu oberflächlich war, bitte ich um Entschuldigung und wenn ihr sie eingespart habt,.... schnell nachbessern!",Haben sie die „Bremsbelagsinfo“ eingespart?,5,"{'id': 16970674, 'body': 'Keine Sorge, Mike. Die Verschleiß-Anzeige bekommt zusammen mit anderen Status gerade noch den letzten Schliff verpasst. 😉😅 Danke für dein Feedback! ', 'modified': '2020-07-30T06:55:06Z'}",App -Tester Mike,2020-07-29 15:21:13,False,mercedes-me,1487652920
Leider kann ich jetzt die Funktionen mit der Apple watch nicht mehr nutzen und muss deshalb auch noch die alte Version auf meinem Handy noch behalten. Kann man da noch auf ein Update hoffen. Ansonsten ist die neue Version sehr gut gelungen,Kompatibilität mit Smart watch,4,"{'id': 16949266, 'body': 'Ohne jetzt schon zu viel zu verraten können wir auf jeden Fall sagen, dass da noch was passieren wird, fghhjbc GL! 😉 Viele Grüße!', 'modified': '2020-07-29T08:21:13Z'}",fghhjbc GL,2020-07-28 10:57:16,False,mercedes-me,1487652920
"Man soll sich telefonisch bei denen melden, und wenn man das macht und vielleicht noch jemand ans Telefon bekommt. Kommt immer das gleiche wir müssen dies weiterleiten und Sie bekommen eine Info, aber es tut sich nichts und die App funktioniert dennoch nicht. ZB die Standheizung lässt sich nicht einschalten eine Aktualisierung gibt es auch nicht. Wenn ich den anderen negativen Bewertungen glaube , dass ich auch tue, ist es traurig für so ein Unternehmen so eine App überhaupt auf den Markt zu schicken.

Es ist traurig, dass es keine Analoge Fernbedienung mehr gibt und man nur auf diese Sch...., App angewiesen ist

Sorry, aber langsam habe ich die Schnauze voll",Man bekommt keinen Support App super schlecht,4,"{'id': 20338307, 'body': 'Hallo zuuuhhgfhbj. Wir entschuldigen uns für die ausbleibende Rückmeldung unseres Supports. Da uns an dieser Stelle jedoch keine persönlichen und fahrzeugbezogenen Daten vorliegen, möchten wir dich bitten, weiterhin telefonisch mit unserem Support in Kontakt zu bleiben: 00800 9 777 7777 . Wir nehmen jeden Kommentar sehr ernst und versichern, dass wir alles tun, um jedem unserer Kunden das beste Erlebnis zu bieten. Viele Grüße!', 'modified': '2021-01-12T07:52:42Z'}",zuuuhhgfhbj,2021-01-10 20:34:01,False,mercedes-me,1487652920
"Die App nutze ich mit dem Mercedes-me Adapter seit 5 Jahren und bin insgesamt zufrieden. Jedoch bei jeder Update kommt vorübergehend zur Funktionsstörungen. Seit der letzten Update zeigt die App bei den Fahrten und Tankvorgängen die Nachbarstadt bei jedoch richtigen Straßen und PLZ und man kann dies nicht anpassen. Ich hoffe, dass das Problem bald behoben wird. Die Fahrten Aufzeichnung fiel im letzten Jahr auch aus und man war gezwungen, das Fahrtenbuch zu installieren, was aber konstenpflichtig war. Jetzt können die Fahrten mit dem App wieder angezeigt werden und das finde ich wiederum toll.
Auf weitere Besserung freue ich mich immer gerne.",Insgesamt gute App,4,"{'id': 28934594, 'body': 'Vielen Dank für das detaillierte Feedback und die gute Bewertung, Aboelias11! 😊 Unsere Entwickler lesen mit. 🧐', 'modified': '2022-04-02T11:42:49Z'}",Aboelias11,2022-03-31 07:21:18,False,mercedes-me,1487652920
