review,isEdited,userName,rating,date,title,developerResponse,app_name,app_id
"Also die App ist echt gut , das einzige was ich verbeßern würde ist die Navigation.
Es ist möglich nur ein Ziel zu setzen und das nächste ist, die sind dann im Menu unter “myAudi Kontakte” ziemlich schwer zu finden. Mein persönlicher Mangel sind 2 Punkte. Es ist nicht möglich eine Fortgeschrittene Route im MyAudi App zu planen und die dann ins Auto senden, und die gesendete Ziele ,bzw. Routen ,hätte ich persönlich gleich im Menu “Zieleingabe” erwartet....
Aber wie gesagt , mir gefält die App wirklich gut.",False,Blogbjfb-Iphone 6S,4,2018-10-13 21:21:44,Toll aber mit einem kleinem Fehler,"{'id': 5729886, 'body': 'Hallo Blogbjfb, vielen Dank für das positive Feedback. Aktuell können ausschließlich einzelne Adressdaten an das Fahrzeug gesendet werden. Ihren Wunsch haben wir selbstverständlich gern an unser Entwicklerteam weitergeleitet. Ihr Audi Deutschland Team', 'modified': '2018-10-30T15:18:52Z'}",myaudi,440464115
"Die App ist super gemacht. 
Aber… was mir noch fehlen würde wäre z.B. die Möglichkeit bei einer Meldung einer offenen Scheibe diese per Befehl schließen zu können! (Wasser oberhalb der Scheibe gefroren und hat sie paar mm runtergedrückt. Meldung Scheibe offen! Vergessen oder sonst was ??)
Nicht gerade beruhigend wenn das Auto weiter weg steht!
Gut wäre vielleicht auch noch eine Ladestandsanzeige der Batterie 
Ansonsten top",False,A4Fahrer,5,2022-01-03 08:16:38,Eigentlich Top…,"{'id': 27253597, 'body': 'Lieber Kunde, vielen Dank für Ihre tolle Bewertung und Ihre Vorschläge zur Verbesserung unsere App. Ihr Feedback ist wichtig, damit es uns auch weiterhin möglich ist, auf Ihre Wünsche einzugehen und kontinuierlich die Anregungen umzusetzen, die Ihnen ein erweitertes Nutzerspektrum ermöglichen. Beste Grüße aus Ingolstadt, Ihr Audi Deutschland Team', 'modified': '2022-01-05T11:55:58Z'}",myaudi,440464115
"Die App ist im Alltag sehr hilfreich. Einmal eingerichtet lässt sich neben dem Fahrzeugstatus der Verbrauch (Langzeit/Kurzzeit) und Verbrauchskosten ermitteln. Darüber hinaus können die Ladevorgänge gestartet, gestoppt und überwacht, die Standklimatisierung programmiert oder auch manuell gestartet werden. Navigationsziele lassen sich in der App konfigurieren und auf das optionale Navi im Auto übertragen. 
Die App arbeitet auch mit der Applewatch.",False,Bully09,5,2021-02-13 13:17:14,Gute Unterstützung im Alltag,"{'id': 21061117, 'body': 'Hallo Bully09, vielen Dank für Ihr positives Feedback! Wir freuen uns, dass Sie mit der myAudi App zufrieden sind. Weiterhin viel Spaß mit Ihrer App und gute Fahrt. Beste Grüße aus Ingolstadt - Ihr Audi Deutschland Team', 'modified': '2021-02-15T11:18:47Z'}",myaudi,440464115
"Verbindung zum Auto funktioniert bei mir zuverlässig. Es fehlt aber nach wie vor der CNG-Tankstellenfinder der alten App, für meinen niegelnagelneuen A4 40 g-tron sind keine Dokumente („Bordliteratur“) mehr verfügbar! Einfach weg seit dem update. Das war schon praktisch. Zur hilflosen Ölstandsmeldung schreibe ich jetzt mal nix mehr.... Was ist eigentlich mit Wischwasserstand, Öldruck, Kühlwasserstand etc. Das könnte man doch auch alles prima einbinden! Ich rufe jetzt aber nicht die Hotline an, dafür habe ich ja diesen Kommentar geschrieben.

Update: 

Die Bordliteratur hat sich unter „Sevicethemen“ ganz nach unten verkrochen und ist daher doch enthalten. Zwar nur als natives PDF welches sich unterwegs auf dem Smartphone nur so mittel gut lesen lässt, aber es muss ja noch Raum für Verbesserungen geben! Daher heute 1 Stern plus.",False,Gotfried123,3,2021-03-21 21:53:59,Mehr draus machen!!,,myaudi,440464115
Schon vor dem Update gab es Probleme. Aber nun geht garnichts mehr.  Schlecht gemacht. Digital Support meldet sich nicht zum Thema.,False,chapron,5,2019-10-31 06:13:43,Funktioniert nicht mehr,,myaudi,440464115
"An und für sich ist die App recht brauchbar und ich benutze auch einige Funktionen. Hilfreich war für mich schon öfter, dass ich mich aus der Ferne über die Verriegelung informieren konnte. Warum aber werde ich nicht direkt oder nach einer kurzen Zeit darüber informiert (per PushNachricht), dass ein bestimmter Zustand erreicht ist. Z. B.  bei Nichtverriegelung wäre das sehr sinnvoll. 
Eine solche Funktion wäre mir der 5. Stern dann auch wert.",False,voliebich,4,2020-03-09 16:44:22,Gute App mit Potential,,myaudi,440464115
"Die App selbst funktioniert reibungslos. Leider ist aber eine Verbindung im Fahrzeug per wlan nicht mehr möglich. In den Einstellungen des iPhones wird eine wlan Verbindung angezeigt, in der App steht „keine Verbindung“. Und nun? Hätte gern auf den Darkmode verzichtet und eine funktionierende App! 

Edit: funktioniert mit 4.8.1 wieder. Bewertung auf 4 Sterne geändert. Schade, dass es ein Haus wie Audi initial nicht hinbekommt ein Release zu veröffentlichen, das funktioniert.",True,TiBra14,4,2022-04-20 17:25:17,Nix geht nach dem Update,"{'id': 29045391, 'body': 'Lieber Kunde, vielen Dank für Ihre Nachricht. Ein erneutes Herunterladen Ihrer App kann eine Neuinitialisierung der Verbindung zu unseren Servern anstoßen. Gerne stehen wir Ihnen auch persönlich zur Analyse und Lösung Ihrer Beanstandung zur Verfügung. Bitte kontaktieren Sie uns unter 0800 - 28 342 666 328 oder digitalsupport@audi.de. Ihr Audi Deutschland Team', 'modified': '2022-04-20T17:25:17Z'}",myaudi,440464115
"Eigentlich gefällt mir die App sehr gut, aber es fehlt mir ein Funktion, mit der man sehen kann, wie lange ein Ladevorgang gedauert hat und wie viel Kilowattstunden man geladen hat. Wäre sehr hilfreich.

Seit ein paar Wochen habe ich allerdings die Fehlermeldung “Eine Aktion läuft bereits” wenn ich versuche die Klimatisierung zu starten. Woran liegt das? Wie kann man das beheben?",True,DanRacoon,4,2021-12-27 11:50:39,Sehr gute App mit verbesserungspotenzial,"{'id': 25208834, 'body': 'Lieber Kunde, wir haben Ihren Verbesserungsvorschlag mit großem Interesse gelesen und werden Ihr Feedback an die zuständige Abteilung weiterleiten. Wir freuen uns über Ihre Rückmeldung, denn sie inspiriert uns, kontinuierlich an Verbesserungen unserer App zu arbeiten. Vielen Dank, dass Sie sich die Zeit genommen haben, uns Ihren Vorschlag mitzuteilen. Beste Grüße aus Ingolstadt, Ihr Audi Deutschland Team', 'modified': '2021-12-27T11:50:39Z'}",myaudi,440464115
"Prompt behoben. Danke

Ein “Das ist neu“ Hinweis läßt sich nicht schließlich bzw. kommt immer wieder und macht die Bedienung der App unmöglich.",True,Be-We,5,2019-10-26 12:49:46,Hinweis läßt sich nicht schließlich Prompt behoben. Danke,"{'id': 11426791, 'body': 'Hallo Be-We, vielen Dank für Ihr Feedback! In unserem Content Management System hat sich gestern leider ein Fehler eingeschlichen, welcher auch behoben wurde. Da es jedoch bis zu 24 Stunden dauern kann, bis sich die App die neuesten Inhalte aus dem Content Management System zieht, hilft nur eine Neuinstallation der App, um den Fehler kurzfristig zu beheben. Ansonsten wird die App innerhalb der nächsten Stunden wieder voll funktionsfähig sein. Wir entschuldigen uns vielmals für die Unannehmlichkeiten. Weitere Fragen beantworten wir gerne unter 0800 - 28 347 378 423 oder kundenbetreuung@audi.de. Grüße aus Ingolstadt! Ihr Audi Deutschland Team', 'modified': '2019-10-26T12:49:46Z'}",myaudi,440464115
"Die App funktioniert bei meine E-Tron bisher zuverlässig und die Lade- und Klimatisierungsfunktionen sind gut zu bedienen.
Leider schaffe ich es nicht das Freischalten von Ladesäulen über den Audi Charging Service aus der App heraus zu nutzen. Mit der Karte funktioniert es dagegen und die Karte ist auch freigeschaltet. Die Hotlines von Audi und vom Audi Charging Service konnten nicht weiterhelfen.
Wünschenswert wäre zB. eine Steuerung der maximalen Akkuladung an öffentlichen Ladesäulen. Das Beschränken des SOC klappt nur nach Ablegen eines Ladestandortes.",False,KCalliou,4,2021-06-21 09:54:10,"Grundsätzlich gut, aber bei mir Probleme mit dem Audi Charging Service","{'id': 23564641, 'body': 'Lieber Kunde, wir freuen uns, dass Sie mit der App und den geschilderten Funktionen zufrieden sind! Da es uns sehr wichtig ist, dass Ihnen auch das Freischalten der Ladesäulen über die App heraus gelingt, bitten wir Sie sich für eine Klärung des Problems, erneut vertrauensvoll an uns unter 0800 - 28 342 666 328 oder digitalsupport@audi.de zu wenden. Für Ihren Verbesserungsvorschlag bezüglich der Steuerung an öffentlichen Ladesäulen, sind wir Ihnen sehr dankbar und leiten Ihn gerne an unsere zuständige Abteilung weiter. Beste Grüße, Ihr Audi Deutschland Team', 'modified': '2021-06-24T11:17:16Z'}",myaudi,440464115
"Eigentlich eine klasse App.
Nach dem letzten Update sind im Fahrtenbuch aber keine 5-stelligen km-Angaben mehr möglich: sobald die fünfte Stelle eingegeben wird springt die Eingabe selbstständig wieder auf 0.
Auch eine Änderung vorheriger Eingaben (vor dem Update) weisen nun diesen Fehler auf.
Damit ist die App für mich nicht mehr nutzbar :-(",False,Yamadori69,4,2018-12-04 16:44:29,Fahrtenbuch nach Update nicht mehr nutzbar,"{'id': 6270184, 'body': 'Hallo Yamadori69, vielen Dank für Ihr Feedback. Wir arbeiten mit Hochdruck an einer\nstetigen Verbesserung der App und werden Ihr Problem schnellstmöglich lösen. Bitte\nwenden Sie sich für erweiterte Hilfestellung oder bei weiteren\nFragen an die Audi Kundenbetreuung unter 0800 - 28 347 378 423 oder unter kund\nenbetreuung@audi.de. Bitte beziehen Sie sich auf diese Rezension. Beste Grüße aus\nIngolstadt, Ihr Audi Deutschland Team', 'modified': '2018-12-06T10:43:15Z'}",myaudi,440464115
"Wir nutzen unseren Q3 E-tron nun seit Dezember 2021. Komischerweise funktioniert die App bei uns tadellos. Kann mich also den ganzen negativen Bewertungen nicht anschließen. Einzig, wenn das Fahrzeug längere Zeit in der Tiefgarage steht, spinnt sie ein bisschen!. Muss dann nach dem ausfahren erst einmal das Fahrzeug komplett ausschalten und wieder starten, damit es eine Verbindung zum Server aufbaut. Wenn man es eilig hat, ist das nervig.",False,Nilpferd der dritte,4,2022-06-22 11:49:28,Warum immer nur meckern?,,myaudi,440464115
"Was Audi hier mit der myAudi App bzw. als Service abliefert, ist einfach eine Frechheit. Das Funktionieren der App ist reine Glückssache und funktioniert in mindestens 9 von 10 Versuchen nicht. Häufig muss ich Stunden oder Tage warten, bis eine Kommunikation mit dem Fahrzeug bzw. den Servern möglich ist. Weder das Senden von Zielen an das Navi noch die Steuerung der Standheizung funktioniert zuverlässig. Und wenn das Senden eines Ziels mal funktioniert, erreicht das Ziel das interne Navi häufig erst nach mehreren Stunden. Ich fahre seit Juli 2021 einen Q5 und seither ärgere ich mich mit der App herum. Mehrfach habe ich mit dem Support gesprochen - alles führte nicht zum Erfolg. Aktuell schiebt man die Fehler auf die Log4J Sicherheitslücke - allerdings begegne ich diesen Fehlern von Anfang an. 

Wenn ich da in der Presse lese, dass Audi „auf IT und Software setzt“ und von „Digital Experience“ spricht, fühle ich mich als Kunde echt nicht ernst genommen. Und das Audi Management feiert sich für die Einführung der myAudi Plattform - aus meiner Sicht ein komplettes Versagen des Managements. Glücklicherweise habe ich ein Leasingfahrzeug, welches ich nur noch 2 1/2 Jahre fahren MUSS. Danach wird es ganz bestimmt kein Audi mehr werden.",False,Revotaps,1,2021-12-23 00:43:36,Absolut unzuverlässige App!,"{'id': 27039465, 'body': 'Lieber Kunde, vielen Dank, dass Sie sich so ausführlich Zeit genommen haben, uns Ihre Sichtweise und Erfahrungen zur Nutzung unserer App darzulegen. Wir bedauern, dass unsere App nicht all Ihren Erwartungen entspricht. Ihr Feedback nehmen wir als Ansporn, zukünftig noch effizienter am stabilen Verbindungsaufbau zu unseren Servern zu arbeiten. Für die Ihnen entstandenen Unannehmlichkeiten während der Implementierung der Softwareupdates entschuldigen wir uns. Beste Grüße aus Ingolstadt, Ihr Audi Deutschland Team', 'modified': '2021-12-24T16:23:36Z'}",myaudi,440464115
"Seit IOS 13 geht nix mehr. Schade eigentlich. 
Fand es sehr angenehm die Standheizung per App zu steuern. 
Habe diese App jetzt gelöscht.",False,Audi Andi,5,2019-10-30 17:00:12,Laufzeitfehler bei der Anmeldung auf einmal,"{'id': 11575080, 'body': 'Hallo Audi Andi, leider liegt momentan ein technisches Problem bei einem unserer Server vor. Wir arbeiten derzeit mit Hochdruck an einer Lösung und hoffen, dass Ihnen die Funktionalität der App baldmöglichst wieder zur Verfügung steht. Wir entschuldigen uns vielmals für die Unannehmlichkeiten. Weitere Fragen beantworten wir gerne unter 0800 - 28 347 378 423 oder kundenbetreuung@audi.de. Grüße aus Ingolstadt! Ihr Audi Deutschland Team', 'modified': '2019-10-31T10:09:14Z'}",myaudi,440464115
"Habe seit 4 Monaten einen neuen S4 Avant und habe jeden Tag was Neues entdeckt. Auch der digitale Fortschritt gefällt mir sehr. Im Kostenbuch vermisse ich die Option des spezifizieren des Sontiges (z.B. Kosten für Lackstift, Dachträger usw.). Auch wäre es schön man könnte dauerhafte Notizen evtl. auch als PDF oder Bilder für Reifendruck, Sommer/Winter hinterlegen.",False,Erdingerbub,5,2021-04-19 10:48:55,A la bon heur! Gemeinsam werden WIR besser 👌🤩,"{'id': 22393358, 'body': 'Hallo Erdingerbub, vielen Dank für Ihr Feedback! Wir freuen uns, dass Sie mit der myAudi App zufrieden sind. Weiterhin viel Spaß mit Ihrer App und gute Fahrt. Beste Grüße aus Ingolstadt - Ihr Audi Deutschland Team', 'modified': '2021-04-22T09:36:04Z'}",myaudi,440464115
"... Stabilität und Übersichtlichkeit wurden weiter verbessert, Funktionen spielen zuverlässig, Rückmeldung erfolgen bei erfolgreich vorgenommen Einstellungen (bspw. Standheizung) Wann kommt die passende Apple Watch App dazu? (die bisherige MMI connect App hatte einen kleinen Zwilling) Danke, weiter so!",False,*RLM*,5,2018-12-01 07:38:56,my Audi - ist richtig gut geworden...,"{'id': 6199386, 'body': 'Hallo*RLM*, vielen Dank für Ihre positive Bewertung und für Ihr Feedback. Eine Apple Watch App bieten wir zurzeit noch nicht an, diese ist aber in einer späteren Version vorgesehen. Wir wünschen auch weiterhin viel Spaß mit der myAudi App. Beste Grüße aus Ingolstadt, Ihr Audi Deutschland Team', 'modified': '2018-12-02T16:29:10Z'}",myaudi,440464115
"Schön, dass jetzt der Zielname wieder manuell geändert werden kann, jedoch wie es scheint nur bei den Zielen, die man schon erreicht hat - völlig unklar was sich der Programmierer dabei gedacht hat. In der Vorgänger-App war es zusätzlich möglich jedes Ziel manuell auf auf der Karte zu zeigen und die Koordinaten zu senden. Diese Funktion war sehr benutzerfreundlich. Ich habe Sie oft benutzt, um bestimmte Parkplätze zu erreichen oder als Radsportler bestimmte Plätze (Treffpunkte) außerhalb von Ortschaften zu erreichen. Diese Funktion fehlt leider in der neuen App. Für verschiedene Freizeitsportler ist diese Funktion unentbehrlich.",False,BelMal,3,2018-11-30 22:59:04,Aber nur teilweise verbessert,,myaudi,440464115
"Funktionsangebot gut, für Etron-Fahrer gute Information zu den Ladestationen, Routenplanung mit Planung der Ladestationen grundsätzlich gut, Länge der Ladeintervalle aber stark verbesserungswürdig, da viel zu kurz. Der Etron selbst plant schon längere, auch wenn dessen Planung schon sehr vorsichtig ist. 
Die Anzeige des aktuellen Fahrzeugzustandes behauptet sich zu aktualisieren, doch der Ladezustand ändert sich nicht. Erst wenn man ein Menü tiefer geht, tut sich meistens etwas und es wird der tatsächliche Zustand angezeigt. 
Offenbar gibt es auch immer wieder Probleme mit dem Server: dadurch ist es schon vorgekommen, dass trotz aktiver Internetverbindung über Stunden de Fahrzeugzustand nicht abgerufen werden konnte - blöd, wenn das Auto für Stunden beim Laden steht aber nicht mitbekommt, dass die Ladesäule inzwischen gar nicht mehr oder viel langsamer lädt, und man sich drauf verlässt, dass man bei der Rückkehr ein voll geladenes Fahrzeug vorfindet.",False,Manfred586,2,2020-07-12 12:26:52,Gut gemeinte App mit viel Potential,,myaudi,440464115
App auf dem IPhone und auf der Apple Watch zeigt alle wichtigen Informationen an.,False,KENT Alexollo,5,2020-12-14 11:51:41,Alles bestens,,myaudi,440464115
